last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome
2020-01-02 11:13:00,Q,AAPL,298.55,1.0,298.57,8.0,0.0,1.0,2020-01-02 11:13:00.101163,298.47,298.49,-1
2020-01-02 11:14:00,Q,AAPL,298.47,1.0,298.49,1.0,-1.0,0.0,2020-01-02 11:14:00.004642,298.72,298.74,1
2020-01-02 11:15:00,Q,AAPL,298.72,2.0,298.74,3.0,1.0,0.0,2020-01-02 11:15:00.501727,298.72,298.73,0
2020-01-02 11:16:00,Q,AAPL,298.72,2.0,298.73,2.0,1.0,0.0,2020-01-02 11:16:00.011982,298.7,298.71,-1
2020-01-02 11:17:00,P,AAPL,298.7,1.0,298.71,5.0,-1.0,-60.0,2020-01-02 11:17:01.362664,298.61,298.65,-1
2020-01-02 11:18:00,N,AAPL,298.61,2.0,298.65,2.0,1.0,0.0,2020-01-02 11:18:00.032505,298.55,298.58,-1
2020-01-02 11:19:00,Z,AAPL,298.55,3.0,298.58,2.0,0.0,0.0,2020-01-02 11:19:00.017215,298.38,298.39,-1
2020-01-02 11:20:00,Z,AAPL,298.38,1.0,298.39,3.0,0.0,2.0,2020-01-02 11:20:00.024575,298.36,298.38,0
2020-01-02 11:21:00,Q,AAPL,298.36,2.0,298.38,1.0,1.0,0.0,2020-01-02 11:21:00.193271,298.4,298.43,1
2020-01-02 11:22:00,Z,AAPL,298.4,2.0,298.43,1.0,1.0,-2.0,2020-01-02 11:22:00.009206,298.37,298.38,-1
2020-01-02 11:23:00,Z,AAPL,298.37,3.0,298.38,2.0,0.0,1.0,2020-01-02 11:23:00.811116,298.4,298.41,1
2020-01-02 11:24:00,Z,AAPL,298.4,4.0,298.41,2.0,1.0,0.0,2020-01-02 11:24:00.324044,298.55,298.57,1
2020-01-02 11:25:00,Q,AAPL,298.55,3.0,298.57,7.0,1.0,0.0,2020-01-02 11:25:00.107043,298.43,298.45,-1
2020-01-02 11:26:00,P,AAPL,298.43,2.0,298.45,1.0,1.0,0.0,2020-01-02 11:26:00.475199,298.27,298.3,-1
2020-01-02 11:27:00,Q,AAPL,298.27,2.0,298.3,3.0,0.0,1.0,2020-01-02 11:27:00.811240,298.22,298.25,-1
2020-01-02 11:28:00,Z,AAPL,298.22,1.0,298.25,3.0,0.0,0.0,2020-01-02 11:28:00.031747,298.11,298.13,-1
2020-01-02 11:29:00,Q,AAPL,298.11,2.0,298.13,2.0,1.0,0.0,2020-01-02 11:29:00.219353,298.11,298.13,0
2020-01-02 11:30:00,Q,AAPL,298.11,1.0,298.13,1.0,0.0,0.0,2020-01-02 11:30:00.065859,298.23,298.26,1
2020-01-02 11:31:00,Q,AAPL,298.23,2.0,298.26,2.0,-1.0,1.0,2020-01-02 11:31:00.210933,298.27,298.29,1
2020-01-02 11:32:00,Q,AAPL,298.27,1.0,298.29,4.0,0.0,1.0,2020-01-02 11:32:00.342022,297.91,297.92,-1
2020-01-02 11:33:00,P,AAPL,297.91,1.0,297.92,2.0,0.0,-1.0,2020-01-02 11:33:00.297811,297.94,297.95,1
2020-01-02 11:34:00,Q,AAPL,297.94,10.0,297.95,8.0,-1.0,0.0,2020-01-02 11:34:00.009733,297.79,297.82,-1
2020-01-02 11:35:00,Z,AAPL,297.79,2.0,297.82,1.0,1.0,-1.0,2020-01-02 11:35:00.007412,297.63,297.66,-1
2020-01-02 11:36:00,Z,AAPL,297.63,2.0,297.66,4.0,0.0,0.0,2020-01-02 11:36:00.000372,297.64,297.66,0
2020-01-02 11:37:00,Q,AAPL,297.64,1.0,297.66,2.0,0.0,-1.0,2020-01-02 11:37:00.036477,297.83,297.87,1
2020-01-02 11:38:00,Q,AAPL,297.83,2.0,297.87,2.0,-4.0,0.0,2020-01-02 11:38:00.000112,298.0,298.01,1
2020-01-02 11:39:00,N,AAPL,298.0,4.0,298.01,2.0,1.0,-2.0,2020-01-02 11:39:01.359665,298.06,298.08,1
2020-01-02 11:40:00,Q,AAPL,298.06,5.0,298.08,1.0,0.0,0.0,2020-01-02 11:40:00.280120,298.1,298.15,1
2020-01-02 11:41:00,Z,AAPL,298.1,5.0,298.15,3.0,0.0,0.0,2020-01-02 11:41:00.192615,298.2,298.23,1
2020-01-02 11:42:00,N,AAPL,298.2,3.0,298.23,2.0,-1.0,0.0,2020-01-02 11:42:00.028218,298.14,298.16,-1
2020-01-02 11:43:00,Z,AAPL,298.14,2.0,298.16,21.0,-1.0,0.0,2020-01-02 11:43:00.056997,298.23,298.26,1
2020-01-02 11:44:00,N,AAPL,298.23,9.0,298.26,3.0,0.0,2.0,2020-01-02 11:44:00.028522,298.23,298.26,0
2020-01-02 11:45:00,P,AAPL,298.23,1.0,298.26,4.0,0.0,0.0,2020-01-02 11:45:00.014684,298.26,298.27,0
2020-01-02 11:46:00,Q,AAPL,298.26,2.0,298.27,12.0,0.0,1.0,2020-01-02 11:46:00.811007,298.26,298.28,0
2020-01-02 11:47:00,P,AAPL,298.26,1.0,298.28,7.0,0.0,6.0,2020-01-02 11:47:00.137801,298.32,298.34,1
2020-01-02 11:48:00,Z,AAPL,298.32,2.0,298.34,2.0,0.0,0.0,2020-01-02 11:48:00.082621,298.46,298.47,1
2020-01-02 11:49:00,N,AAPL,298.46,1.0,298.47,2.0,0.0,0.0,2020-01-02 11:49:00.223730,298.38,298.4,-1
2020-01-02 11:50:00,P,AAPL,298.38,4.0,298.4,2.0,0.0,-1.0,2020-01-02 11:50:00.001243,298.31,298.34,-1
2020-01-02 11:51:00,Z,AAPL,298.31,1.0,298.34,2.0,0.0,0.0,2020-01-02 11:51:00.131699,298.42,298.44,1
2020-01-02 11:52:00,N,AAPL,298.42,4.0,298.44,4.0,0.0,3.0,2020-01-02 11:52:00.152130,298.44,298.46,0
2020-01-02 11:53:00,Z,AAPL,298.44,4.0,298.46,7.0,1.0,5.0,2020-01-02 11:53:07.194448,298.38,298.41,-1
2020-01-02 11:54:00,Q,AAPL,298.38,2.0,298.41,3.0,-2.0,2.0,2020-01-02 11:54:00.007766,298.33,298.34,-1
2020-01-02 11:55:00,P,AAPL,298.33,4.0,298.34,3.0,0.0,-1.0,2020-01-02 11:55:00.010464,298.26,298.28,-1
2020-01-02 11:56:00,N,AAPL,298.26,3.0,298.28,3.0,0.0,1.0,2020-01-02 11:56:00.103495,298.28,298.3,0
2020-01-02 11:57:00,Q,AAPL,298.28,2.0,298.3,1.0,-2.0,0.0,2020-01-02 11:57:00.027401,298.34,298.37,1
2020-01-02 11:58:00,P,AAPL,298.34,4.0,298.37,1.0,0.0,0.0,2020-01-02 11:58:00.880004,298.31,298.33,-1
2020-01-02 11:59:00,P,AAPL,298.31,2.0,298.33,1.0,0.0,-2.0,2020-01-02 11:59:00.010152,298.4,298.42,1
2020-01-02 12:00:00,Q,AAPL,298.4,4.0,298.42,2.0,1.0,0.0,2020-01-02 12:00:00.217071,298.47,298.49,1
2020-01-02 12:01:00,Q,AAPL,298.47,3.0,298.49,28.0,1.0,0.0,2020-01-02 12:01:01.004821,298.5,298.53,1
2020-01-02 12:02:00,Z,AAPL,298.5,2.0,298.53,1.0,0.0,-1.0,2020-01-02 12:02:00.012100,298.37,298.4,-1
2020-01-02 12:03:00,N,AAPL,298.37,2.0,298.4,2.0,0.0,0.0,2020-01-02 12:03:00.021366,298.41,298.43,1
2020-01-02 12:04:00,Q,AAPL,298.41,4.0,298.43,1.0,0.0,-1.0,2020-01-02 12:04:00.012047,298.36,298.38,-1
2020-01-02 12:05:00,Z,AAPL,298.36,12.0,298.38,16.0,0.0,14.0,2020-01-02 12:05:01.016319,298.23,298.25,-1
2020-01-02 12:06:00,Q,AAPL,298.23,4.0,298.25,5.0,0.0,2.0,2020-01-02 12:06:01.047373,298.25,298.27,0
2020-01-02 12:07:00,Z,AAPL,298.25,7.0,298.27,1.0,1.0,0.0,2020-01-02 12:07:00.020679,298.15,298.19,-1
2020-01-02 12:08:00,Z,AAPL,298.15,6.0,298.19,2.0,0.0,0.0,2020-01-02 12:08:00.012792,298.15,298.18,0
2020-01-02 12:09:00,Z,AAPL,298.15,2.0,298.18,2.0,0.0,-1.0,2020-01-02 12:09:00.623975,298.31,298.32,1
2020-01-02 12:10:00,Z,AAPL,298.31,2.0,298.32,3.0,1.0,0.0,2020-01-02 12:10:00.199974,298.4,298.43,1
2020-01-02 12:11:00,Q,AAPL,298.4,3.0,298.43,3.0,1.0,0.0,2020-01-02 12:11:00.000298,298.39,298.42,0
2020-01-02 12:12:00,Z,AAPL,298.39,2.0,298.42,4.0,0.0,3.0,2020-01-02 12:12:00.020170,298.55,298.57,1
2020-01-02 12:13:00,Q,AAPL,298.55,3.0,298.57,2.0,0.0,0.0,2020-01-02 12:13:01.230310,298.7,298.71,1
2020-01-02 12:14:00,Q,AAPL,298.7,4.0,298.71,2.0,0.0,0.0,2020-01-02 12:14:00.091543,298.65,298.67,-1
2020-01-02 12:15:00,Z,AAPL,298.65,7.0,298.67,2.0,0.0,0.0,2020-01-02 12:15:01.114115,298.63,298.65,0
2020-01-02 12:16:00,Q,AAPL,298.63,6.0,298.65,2.0,1.0,0.0,2020-01-02 12:16:00.102078,298.69,298.71,1
2020-01-02 12:17:00,Z,AAPL,298.69,1.0,298.71,4.0,0.0,-1.0,2020-01-02 12:17:00.021493,298.69,298.7,0
2020-01-02 12:18:00,Q,AAPL,298.69,1.0,298.7,2.0,0.0,-3.0,2020-01-02 12:18:01.166048,298.57,298.6,-1
2020-01-02 12:19:00,Q,AAPL,298.57,4.0,298.6,4.0,0.0,0.0,2020-01-02 12:19:00.245800,298.53,298.56,-1
2020-01-02 12:20:00,Z,AAPL,298.53,2.0,298.56,1.0,0.0,0.0,2020-01-02 12:20:00.785017,298.59,298.6,1
