last_interval,Exchange,Symbol,Best_Bid_Price,FB0,Best_Offer_Price,FA0,FB2,FA2,p_time,Next_Best_Bid,Next_Best_Offer,outcome,date
2020-01-03 09:33:15,Z,AAPL,299.02,2.0,299.08,1.0,0.0,-2.0,2020-01-03 09:33:15.132297,299.18,299.2,1,2020-01-03
2020-01-03 09:33:20,Z,AAPL,299.18,3.0,299.2,4.0,1.0,0.0,2020-01-03 09:33:20.075172,299.13,299.18,0,2020-01-03
2020-01-03 09:33:25,N,AAPL,299.13,3.0,299.18,4.0,-2.0,2.0,2020-01-03 09:33:25.028859,299.32,299.33,1,2020-01-03
2020-01-03 09:33:30,Q,AAPL,299.32,2.0,299.33,1.0,0.0,-7.0,2020-01-03 09:33:30.209573,299.37,299.41,1,2020-01-03
2020-01-03 09:33:35,Z,AAPL,299.37,2.0,299.41,5.0,-1.0,0.0,2020-01-03 09:33:35.340980,299.46,299.47,1,2020-01-03
2020-01-03 09:33:40,Z,AAPL,299.46,1.0,299.47,2.0,-2.0,0.0,2020-01-03 09:33:40.002311,299.34,299.43,-1,2020-01-03
2020-01-03 09:33:45,Z,AAPL,299.34,3.0,299.43,3.0,0.0,2.0,2020-01-03 09:33:45.164516,299.5,299.52,1,2020-01-03
2020-01-03 09:33:50,Q,AAPL,299.5,17.0,299.52,1.0,0.0,0.0,2020-01-03 09:33:50.109883,299.55,299.6,1,2020-01-03
2020-01-03 09:33:55,Z,AAPL,299.55,2.0,299.6,2.0,1.0,0.0,2020-01-03 09:33:55.143776,299.5,299.55,0,2020-01-03
2020-01-03 09:34:00,N,AAPL,299.5,3.0,299.55,2.0,1.0,0.0,2020-01-03 09:34:00.207396,299.49,299.54,0,2020-01-03
2020-01-03 09:34:05,Q,AAPL,299.49,1.0,299.54,1.0,0.0,0.0,2020-01-03 09:34:05.025953,299.69,299.74,1,2020-01-03
2020-01-03 09:34:10,Z,AAPL,299.69,2.0,299.74,10.0,1.0,0.0,2020-01-03 09:34:10.032819,299.76,299.82,1,2020-01-03
2020-01-03 09:34:15,Z,AAPL,299.76,2.0,299.82,2.0,0.0,1.0,2020-01-03 09:34:15.031662,299.78,299.85,0,2020-01-03
2020-01-03 09:34:20,X,AAPL,299.78,3.0,299.85,2.0,1.0,1.0,2020-01-03 09:34:20.013354,299.72,299.74,-1,2020-01-03
2020-01-03 09:34:25,Z,AAPL,299.72,1.0,299.74,2.0,0.0,0.0,2020-01-03 09:34:25.016206,299.77,299.8,1,2020-01-03
2020-01-03 09:34:30,K,AAPL,299.77,14.0,299.8,6.0,0.0,-4.0,2020-01-03 09:34:30.058760,299.92,299.95,1,2020-01-03
2020-01-03 09:34:35,Q,AAPL,299.92,2.0,299.95,1.0,0.0,-2.0,2020-01-03 09:34:35.037634,299.92,299.96,0,2020-01-03
2020-01-03 09:34:40,Q,AAPL,299.92,1.0,299.96,2.0,0.0,0.0,2020-01-03 09:34:40.054432,300.01,300.07,1,2020-01-03
2020-01-03 09:34:45,Z,AAPL,300.01,3.0,300.07,6.0,2.0,0.0,2020-01-03 09:34:45.227162,299.92,299.94,-1,2020-01-03
2020-01-03 09:34:50,K,AAPL,299.92,1.0,299.94,2.0,0.0,1.0,2020-01-03 09:34:50.036828,299.89,299.94,0,2020-01-03
2020-01-03 09:34:55,Q,AAPL,299.89,1.0,299.94,2.0,0.0,1.0,2020-01-03 09:34:55.002798,299.93,299.99,0,2020-01-03
2020-01-03 09:35:00,Z,AAPL,299.93,1.0,299.99,2.0,-1.0,0.0,2020-01-03 09:35:00.032281,299.95,299.97,0,2020-01-03
2020-01-03 09:35:05,J,AAPL,299.95,1.0,299.97,1.0,-2.0,-1.0,2020-01-03 09:35:05.177507,299.71,299.74,-1,2020-01-03
2020-01-03 09:35:10,Z,AAPL,299.71,5.0,299.74,1.0,0.0,-1.0,2020-01-03 09:35:10.375115,299.61,299.65,-1,2020-01-03
2020-01-03 09:35:15,Z,AAPL,299.61,1.0,299.65,14.0,0.0,12.0,2020-01-03 09:35:15.266780,299.55,299.57,-1,2020-01-03
2020-01-03 09:35:20,Q,AAPL,299.55,1.0,299.57,2.0,0.0,0.0,2020-01-03 09:35:20.084020,299.59,299.63,1,2020-01-03
2020-01-03 09:35:25,B,AAPL,299.59,2.0,299.63,27.0,-3.0,0.0,2020-01-03 09:35:25.122593,299.6,299.64,0,2020-01-03
2020-01-03 09:35:30,Z,AAPL,299.6,2.0,299.64,2.0,1.0,0.0,2020-01-03 09:35:30.032185,299.5,299.54,-1,2020-01-03
2020-01-03 09:35:35,P,AAPL,299.5,17.0,299.54,2.0,2.0,0.0,2020-01-03 09:35:35.001546,299.51,299.56,0,2020-01-03
2020-01-03 09:35:40,Z,AAPL,299.51,2.0,299.56,2.0,0.0,1.0,2020-01-03 09:35:41.029788,299.45,299.51,0,2020-01-03
2020-01-03 09:35:45,Q,AAPL,299.45,2.0,299.51,2.0,1.0,0.0,2020-01-03 09:35:45.114351,299.48,299.51,0,2020-01-03
2020-01-03 09:35:50,K,AAPL,299.48,2.0,299.51,3.0,0.0,1.0,2020-01-03 09:35:50.034368,299.54,299.56,1,2020-01-03
2020-01-03 09:35:55,Y,AAPL,299.54,1.0,299.56,2.0,-2.0,-1.0,2020-01-03 09:35:55.011802,299.46,299.5,-1,2020-01-03
2020-01-03 09:36:00,K,AAPL,299.46,5.0,299.5,2.0,3.0,0.0,2020-01-03 09:36:00.138568,299.59,299.64,1,2020-01-03
2020-01-03 09:36:05,K,AAPL,299.59,1.0,299.64,2.0,0.0,0.0,2020-01-03 09:36:05.082661,299.61,299.64,0,2020-01-03
2020-01-03 09:36:10,K,AAPL,299.61,1.0,299.64,24.0,0.0,0.0,2020-01-03 09:36:10.033444,299.6,299.63,0,2020-01-03
2020-01-03 09:36:15,Z,AAPL,299.6,3.0,299.63,1.0,0.0,-1.0,2020-01-03 09:36:15.103767,299.68,299.7,1,2020-01-03
2020-01-03 09:36:20,P,AAPL,299.68,1.0,299.7,1.0,0.0,0.0,2020-01-03 09:36:20.004171,299.64,299.65,-1,2020-01-03
2020-01-03 09:36:25,Y,AAPL,299.64,1.0,299.65,6.0,0.0,0.0,2020-01-03 09:36:25.020164,299.51,299.54,-1,2020-01-03
2020-01-03 09:36:30,N,AAPL,299.51,2.0,299.54,2.0,1.0,-1.0,2020-01-03 09:36:30.002819,299.6,299.62,1,2020-01-03
2020-01-03 09:36:35,Z,AAPL,299.6,1.0,299.62,1.0,-1.0,0.0,2020-01-03 09:36:35.076251,299.59,299.61,0,2020-01-03
2020-01-03 09:36:40,Q,AAPL,299.59,2.0,299.61,1.0,1.0,0.0,2020-01-03 09:36:40.349191,299.52,299.55,-1,2020-01-03
2020-01-03 09:36:45,Q,AAPL,299.52,2.0,299.55,2.0,0.0,-2.0,2020-01-03 09:36:45.003329,299.44,299.45,-1,2020-01-03
2020-01-03 09:36:50,Y,AAPL,299.44,1.0,299.45,2.0,-2.0,0.0,2020-01-03 09:36:50.028213,299.34,299.38,-1,2020-01-03
2020-01-03 09:36:55,Z,AAPL,299.34,2.0,299.38,2.0,0.0,1.0,2020-01-03 09:36:55.342405,299.26,299.27,-1,2020-01-03
2020-01-03 09:37:00,Z,AAPL,299.26,1.0,299.27,2.0,0.0,1.0,2020-01-03 09:37:00.094142,299.15,299.19,-1,2020-01-03
2020-01-03 09:37:05,Z,AAPL,299.15,22.0,299.19,2.0,11.0,0.0,2020-01-03 09:37:05.175763,299.17,299.2,0,2020-01-03
2020-01-03 09:37:10,Q,AAPL,299.17,5.0,299.2,2.0,-1.0,0.0,2020-01-03 09:37:10.107490,299.13,299.18,0,2020-01-03
2020-01-03 09:37:15,Z,AAPL,299.13,1.0,299.18,1.0,-1.0,0.0,2020-01-03 09:37:15.004063,299.16,299.21,0,2020-01-03
2020-01-03 09:37:20,N,AAPL,299.16,1.0,299.21,2.0,0.0,1.0,2020-01-03 09:37:20.101221,299.19,299.22,0,2020-01-03
2020-01-03 09:37:25,N,AAPL,299.19,1.0,299.22,3.0,0.0,1.0,2020-01-03 09:37:25.116113,299.03,299.06,-1,2020-01-03
2020-01-03 09:37:30,P,AAPL,299.03,1.0,299.06,1.0,0.0,0.0,2020-01-03 09:37:30.013916,299.17,299.22,1,2020-01-03
2020-01-03 09:37:35,N,AAPL,299.17,1.0,299.22,3.0,0.0,-1.0,2020-01-03 09:37:35.019508,299.08,299.1,-1,2020-01-03
2020-01-03 09:37:40,Y,AAPL,299.08,1.0,299.1,2.0,0.0,0.0,2020-01-03 09:37:40.105622,299.03,299.04,-1,2020-01-03
2020-01-03 09:37:45,Q,AAPL,299.03,1.0,299.04,4.0,0.0,0.0,2020-01-03 09:37:45.205725,299.01,299.02,-1,2020-01-03
2020-01-03 09:37:50,N,AAPL,299.01,1.0,299.02,2.0,-1.0,0.0,2020-01-03 09:37:50.213650,298.82,298.86,-1,2020-01-03
2020-01-03 09:37:55,N,AAPL,298.82,4.0,298.86,2.0,2.0,1.0,2020-01-03 09:37:55.082438,298.73,298.78,-1,2020-01-03
2020-01-03 09:38:00,Z,AAPL,298.73,3.0,298.78,1.0,0.0,-1.0,2020-01-03 09:38:00.016875,298.84,298.87,1,2020-01-03
2020-01-03 09:38:05,Q,AAPL,298.84,2.0,298.87,3.0,1.0,0.0,2020-01-03 09:38:05.265822,298.63,298.65,-1,2020-01-03
2020-01-03 09:38:10,Z,AAPL,298.63,1.0,298.65,1.0,-1.0,-23.0,2020-01-03 09:38:10.000056,298.63,298.69,0,2020-01-03
2020-01-03 09:38:15,N,AAPL,298.63,1.0,298.69,1.0,-1.0,0.0,2020-01-03 09:38:15.092619,298.65,298.71,0,2020-01-03
2020-01-03 09:38:20,Z,AAPL,298.65,10.0,298.71,2.0,8.0,0.0,2020-01-03 09:38:20.068644,298.64,298.68,0,2020-01-03
2020-01-03 09:38:25,P,AAPL,298.64,1.0,298.68,3.0,-1.0,1.0,2020-01-03 09:38:25.199154,298.71,298.77,1,2020-01-03
2020-01-03 09:38:30,Z,AAPL,298.71,2.0,298.77,2.0,1.0,0.0,2020-01-03 09:38:30.052636,298.68,298.69,-1,2020-01-03
2020-01-03 09:38:35,Q,AAPL,298.68,2.0,298.69,2.0,0.0,0.0,2020-01-03 09:38:35.000555,298.78,298.82,1,2020-01-03
2020-01-03 09:38:40,P,AAPL,298.78,2.0,298.82,3.0,0.0,-1.0,2020-01-03 09:38:40.072121,298.68,298.7,-1,2020-01-03
2020-01-03 09:38:45,P,AAPL,298.68,9.0,298.7,11.0,0.0,-1.0,2020-01-03 09:38:45.086177,298.71,298.72,1,2020-01-03
2020-01-03 09:38:50,B,AAPL,298.71,1.0,298.72,1.0,0.0,0.0,2020-01-03 09:38:50.408743,298.75,298.79,1,2020-01-03
2020-01-03 09:38:55,Q,AAPL,298.75,2.0,298.79,3.0,0.0,2.0,2020-01-03 09:38:55.034280,298.78,298.81,0,2020-01-03
2020-01-03 09:39:00,Z,AAPL,298.78,1.0,298.81,1.0,0.0,0.0,2020-01-03 09:39:00.021129,298.76,298.77,-1,2020-01-03
2020-01-03 09:39:05,Q,AAPL,298.76,2.0,298.77,2.0,-2.0,0.0,2020-01-03 09:39:05.153302,298.85,298.9,1,2020-01-03
2020-01-03 09:39:10,Z,AAPL,298.85,2.0,298.9,2.0,0.0,0.0,2020-01-03 09:39:10.051111,299.01,299.05,1,2020-01-03
2020-01-03 09:39:15,Z,AAPL,299.01,2.0,299.05,3.0,0.0,2.0,2020-01-03 09:39:15.004845,298.99,299.04,0,2020-01-03
2020-01-03 09:39:20,P,AAPL,298.99,1.0,299.04,1.0,0.0,0.0,2020-01-03 09:39:20.003384,298.93,298.97,-1,2020-01-03
2020-01-03 09:39:25,Y,AAPL,298.93,1.0,298.97,2.0,-3.0,0.0,2020-01-03 09:39:25.132555,298.98,299.0,1,2020-01-03
2020-01-03 09:39:30,J,AAPL,298.98,1.0,299.0,1.0,-1.0,0.0,2020-01-03 09:39:30.035198,298.96,299.0,0,2020-01-03
2020-01-03 09:39:35,Z,AAPL,298.96,2.0,299.0,1.0,1.0,0.0,2020-01-03 09:39:35.009595,299.0,299.04,0,2020-01-03
2020-01-03 09:39:40,Q,AAPL,299.0,2.0,299.04,2.0,0.0,1.0,2020-01-03 09:39:40.021280,299.06,299.1,1,2020-01-03
2020-01-03 09:39:45,X,AAPL,299.06,1.0,299.1,2.0,0.0,0.0,2020-01-03 09:39:45.133115,299.05,299.08,0,2020-01-03
2020-01-03 09:39:50,P,AAPL,299.05,1.0,299.08,2.0,-4.0,0.0,2020-01-03 09:39:50.036160,299.05,299.07,0,2020-01-03
2020-01-03 09:39:55,Z,AAPL,299.05,1.0,299.07,2.0,0.0,0.0,2020-01-03 09:39:55.039748,299.15,299.19,1,2020-01-03
2020-01-03 09:40:00,Q,AAPL,299.15,1.0,299.19,2.0,0.0,0.0,2020-01-03 09:40:00.001143,299.14,299.17,0,2020-01-03
2020-01-03 09:40:05,Q,AAPL,299.14,2.0,299.17,1.0,0.0,0.0,2020-01-03 09:40:05.028374,299.12,299.14,0,2020-01-03
2020-01-03 09:40:10,J,AAPL,299.12,1.0,299.14,1.0,0.0,0.0,2020-01-03 09:40:10.522627,299.23,299.26,1,2020-01-03
2020-01-03 09:40:15,Q,AAPL,299.23,2.0,299.26,2.0,0.0,-1.0,2020-01-03 09:40:15.187171,299.43,299.46,1,2020-01-03
2020-01-03 09:40:20,Z,AAPL,299.43,1.0,299.46,1.0,-1.0,0.0,2020-01-03 09:40:20.110739,299.32,299.36,-1,2020-01-03
2020-01-03 09:40:25,B,AAPL,299.32,2.0,299.36,3.0,0.0,0.0,2020-01-03 09:40:25.109967,299.29,299.33,0,2020-01-03
2020-01-03 09:40:30,Q,AAPL,299.29,1.0,299.33,1.0,-1.0,0.0,2020-01-03 09:40:31.006359,299.34,299.38,1,2020-01-03
2020-01-03 09:40:35,N,AAPL,299.34,2.0,299.38,2.0,0.0,-1.0,2020-01-03 09:40:35.092089,299.32,299.35,0,2020-01-03
2020-01-03 09:40:40,P,AAPL,299.32,5.0,299.35,2.0,4.0,0.0,2020-01-03 09:40:40.515329,299.29,299.32,0,2020-01-03
2020-01-03 09:40:45,Q,AAPL,299.29,2.0,299.32,5.0,0.0,4.0,2020-01-03 09:40:45.172947,299.25,299.28,-1,2020-01-03
2020-01-03 09:40:50,Y,AAPL,299.25,2.0,299.28,1.0,0.0,0.0,2020-01-03 09:40:50.058793,299.35,299.38,1,2020-01-03
2020-01-03 09:40:55,Z,AAPL,299.35,1.0,299.38,2.0,-1.0,0.0,2020-01-03 09:40:55.028408,299.38,299.4,0,2020-01-03
2020-01-03 09:41:00,Z,AAPL,299.38,2.0,299.4,1.0,0.0,0.0,2020-01-03 09:41:00.070396,299.55,299.59,1,2020-01-03
2020-01-03 09:41:05,P,AAPL,299.55,1.0,299.59,1.0,0.0,0.0,2020-01-03 09:41:05.013227,299.53,299.57,0,2020-01-03
2020-01-03 09:41:10,Q,AAPL,299.53,2.0,299.57,1.0,0.0,0.0,2020-01-03 09:41:10.117881,299.38,299.44,-1,2020-01-03
2020-01-03 09:41:15,Z,AAPL,299.38,2.0,299.44,1.0,0.0,-2.0,2020-01-03 09:41:15.008197,299.46,299.49,1,2020-01-03
2020-01-03 09:41:20,B,AAPL,299.46,1.0,299.49,2.0,-1.0,0.0,2020-01-03 09:41:20.520985,299.54,299.57,1,2020-01-03
2020-01-03 09:41:25,Q,AAPL,299.54,2.0,299.57,2.0,0.0,0.0,2020-01-03 09:41:25.213373,299.59,299.6,1,2020-01-03
2020-01-03 09:41:30,Y,AAPL,299.59,1.0,299.6,1.0,-2.0,0.0,2020-01-03 09:41:30.204969,299.56,299.59,0,2020-01-03
2020-01-03 09:41:35,Z,AAPL,299.56,2.0,299.59,3.0,1.0,0.0,2020-01-03 09:41:35.127569,299.63,299.65,1,2020-01-03
2020-01-03 09:41:40,Z,AAPL,299.63,2.0,299.65,1.0,0.0,-3.0,2020-01-03 09:41:40.047835,299.63,299.65,0,2020-01-03
2020-01-03 09:41:45,V,AAPL,299.63,1.0,299.65,1.0,0.0,0.0,2020-01-03 09:41:45.096151,299.65,299.68,0,2020-01-03
2020-01-03 09:41:50,Z,AAPL,299.65,2.0,299.68,2.0,0.0,0.0,2020-01-03 09:41:50.069591,299.64,299.67,0,2020-01-03
2020-01-03 09:41:55,Q,AAPL,299.64,101.0,299.67,1.0,1.0,-1.0,2020-01-03 09:41:55.162176,299.71,299.72,1,2020-01-03
2020-01-03 09:42:00,Z,AAPL,299.71,1.0,299.72,2.0,-16.0,0.0,2020-01-03 09:42:00.109303,299.68,299.71,0,2020-01-03
2020-01-03 09:42:05,Z,AAPL,299.68,1.0,299.71,1.0,0.0,0.0,2020-01-03 09:42:05.034428,299.77,299.79,1,2020-01-03
2020-01-03 09:42:10,Z,AAPL,299.77,1.0,299.79,1.0,0.0,0.0,2020-01-03 09:42:10.029132,299.82,299.85,1,2020-01-03
2020-01-03 09:42:15,P,AAPL,299.82,4.0,299.85,3.0,2.0,2.0,2020-01-03 09:42:15.559817,299.89,299.92,1,2020-01-03
2020-01-03 09:42:20,Q,AAPL,299.89,4.0,299.92,1.0,0.0,0.0,2020-01-03 09:42:20.007010,300.08,300.09,1,2020-01-03
2020-01-03 09:42:25,Z,AAPL,300.08,2.0,300.09,1.0,0.0,0.0,2020-01-03 09:42:25.087410,300.16,300.18,1,2020-01-03
2020-01-03 09:42:30,Q,AAPL,300.16,2.0,300.18,7.0,0.0,6.0,2020-01-03 09:42:30.136976,300.1,300.11,-1,2020-01-03
2020-01-03 09:42:35,P,AAPL,300.1,3.0,300.11,6.0,1.0,0.0,2020-01-03 09:42:35.036621,300.13,300.14,1,2020-01-03
2020-01-03 09:42:40,Z,AAPL,300.13,2.0,300.14,6.0,-2.0,0.0,2020-01-03 09:42:40.102413,300.13,300.15,0,2020-01-03
2020-01-03 09:42:45,Q,AAPL,300.13,4.0,300.15,1.0,3.0,0.0,2020-01-03 09:42:45.769388,299.97,300.0,-1,2020-01-03
2020-01-03 09:42:50,Q,AAPL,299.97,2.0,300.0,3.0,0.0,0.0,2020-01-03 09:42:50.000020,300.01,300.04,1,2020-01-03
2020-01-03 09:42:55,Z,AAPL,300.01,1.0,300.04,1.0,-2.0,-1.0,2020-01-03 09:42:55.099997,300.12,300.15,1,2020-01-03
2020-01-03 09:43:00,Z,AAPL,300.12,1.0,300.15,4.0,-2.0,0.0,2020-01-03 09:43:00.012023,300.12,300.16,0,2020-01-03
2020-01-03 09:43:05,Z,AAPL,300.12,1.0,300.16,3.0,0.0,0.0,2020-01-03 09:43:05.133551,300.15,300.17,0,2020-01-03
2020-01-03 09:43:10,Q,AAPL,300.15,1.0,300.17,2.0,0.0,1.0,2020-01-03 09:43:10.014397,300.25,300.28,1,2020-01-03
2020-01-03 09:43:15,Z,AAPL,300.25,2.0,300.28,2.0,0.0,0.0,2020-01-03 09:43:15.046561,300.29,300.32,1,2020-01-03
2020-01-03 09:43:20,Z,AAPL,300.29,1.0,300.32,2.0,-1.0,0.0,2020-01-03 09:43:20.067495,300.3,300.32,0,2020-01-03
2020-01-03 09:43:25,J,AAPL,300.3,1.0,300.32,1.0,0.0,0.0,2020-01-03 09:43:25.166117,300.3,300.34,0,2020-01-03
2020-01-03 09:43:30,Q,AAPL,300.3,2.0,300.34,6.0,1.0,0.0,2020-01-03 09:43:30.097930,300.43,300.46,1,2020-01-03
2020-01-03 09:43:35,Q,AAPL,300.43,1.0,300.46,2.0,-1.0,1.0,2020-01-03 09:43:35.154088,300.43,300.46,0,2020-01-03
2020-01-03 09:43:40,Z,AAPL,300.43,1.0,300.46,1.0,-1.0,0.0,2020-01-03 09:43:40.219386,300.42,300.43,0,2020-01-03
2020-01-03 09:43:45,Q,AAPL,300.42,1.0,300.43,2.0,-1.0,0.0,2020-01-03 09:43:45.149737,300.48,300.5,1,2020-01-03
2020-01-03 09:43:50,P,AAPL,300.48,2.0,300.5,3.0,1.0,0.0,2020-01-03 09:43:50.059581,300.43,300.45,-1,2020-01-03
2020-01-03 09:43:55,Q,AAPL,300.43,3.0,300.45,1.0,2.0,-1.0,2020-01-03 09:43:55.014776,300.54,300.57,1,2020-01-03
2020-01-03 09:44:00,Z,AAPL,300.54,3.0,300.57,1.0,1.0,0.0,2020-01-03 09:44:00.017029,300.44,300.48,-1,2020-01-03
2020-01-03 09:44:05,Z,AAPL,300.44,5.0,300.48,2.0,3.0,0.0,2020-01-03 09:44:05.111621,300.33,300.36,-1,2020-01-03
2020-01-03 09:44:10,Z,AAPL,300.33,6.0,300.36,2.0,0.0,-2.0,2020-01-03 09:44:10.006675,300.26,300.27,-1,2020-01-03
2020-01-03 09:44:15,Z,AAPL,300.26,2.0,300.27,1.0,0.0,0.0,2020-01-03 09:44:15.067160,300.23,300.27,0,2020-01-03
2020-01-03 09:44:20,Z,AAPL,300.23,2.0,300.27,11.0,1.0,9.0,2020-01-03 09:44:20.026059,300.13,300.15,-1,2020-01-03
2020-01-03 09:44:25,P,AAPL,300.13,3.0,300.15,1.0,1.0,-3.0,2020-01-03 09:44:25.462308,300.09,300.11,-1,2020-01-03
2020-01-03 09:44:30,Q,AAPL,300.09,1.0,300.11,1.0,0.0,0.0,2020-01-03 09:44:30.154274,300.17,300.19,1,2020-01-03
2020-01-03 09:44:35,Q,AAPL,300.17,3.0,300.19,2.0,1.0,0.0,2020-01-03 09:44:35.019453,300.17,300.22,0,2020-01-03
2020-01-03 09:44:40,Q,AAPL,300.17,2.0,300.22,5.0,1.0,0.0,2020-01-03 09:44:40.150377,300.06,300.09,-1,2020-01-03
2020-01-03 09:44:45,Z,AAPL,300.06,1.0,300.09,1.0,0.0,-3.0,2020-01-03 09:44:45.024082,300.13,300.17,1,2020-01-03
2020-01-03 09:44:50,N,AAPL,300.13,1.0,300.17,1.0,-2.0,-1.0,2020-01-03 09:44:50.019307,300.09,300.11,-1,2020-01-03
2020-01-03 09:44:55,Z,AAPL,300.09,1.0,300.11,1.0,0.0,0.0,2020-01-03 09:44:55.484404,299.96,299.99,-1,2020-01-03
2020-01-03 09:45:00,Z,AAPL,299.96,2.0,299.99,2.0,-1.0,0.0,2020-01-03 09:45:00.024988,299.84,299.86,-1,2020-01-03
2020-01-03 09:45:05,N,AAPL,299.84,2.0,299.86,2.0,0.0,1.0,2020-01-03 09:45:05.000571,299.61,299.64,-1,2020-01-03
2020-01-03 09:45:10,Z,AAPL,299.61,2.0,299.64,1.0,1.0,-1.0,2020-01-03 09:45:10.016541,299.64,299.66,0,2020-01-03
2020-01-03 09:45:15,P,AAPL,299.64,2.0,299.66,1.0,0.0,-1.0,2020-01-03 09:45:15.034652,299.69,299.74,1,2020-01-03
2020-01-03 09:45:20,Z,AAPL,299.69,1.0,299.74,3.0,-1.0,0.0,2020-01-03 09:45:20.019026,299.78,299.83,1,2020-01-03
2020-01-03 09:45:25,Z,AAPL,299.78,2.0,299.83,1.0,-1.0,0.0,2020-01-03 09:45:25.198748,299.67,299.71,-1,2020-01-03
2020-01-03 09:45:30,Q,AAPL,299.67,2.0,299.71,3.0,1.0,0.0,2020-01-03 09:45:30.090585,299.69,299.71,0,2020-01-03
2020-01-03 09:45:35,Z,AAPL,299.69,3.0,299.71,4.0,-1.0,1.0,2020-01-03 09:45:35.164467,299.67,299.7,0,2020-01-03
2020-01-03 09:45:40,Z,AAPL,299.67,1.0,299.7,3.0,0.0,1.0,2020-01-03 09:45:41.031982,299.67,299.69,0,2020-01-03
2020-01-03 09:45:45,Q,AAPL,299.67,2.0,299.69,2.0,0.0,-9.0,2020-01-03 09:45:45.042092,299.66,299.69,0,2020-01-03
2020-01-03 09:45:50,Z,AAPL,299.66,1.0,299.69,33.0,0.0,31.0,2020-01-03 09:45:50.039532,299.61,299.64,-1,2020-01-03
2020-01-03 09:45:55,Z,AAPL,299.61,1.0,299.64,1.0,0.0,-1.0,2020-01-03 09:45:55.183728,299.51,299.55,-1,2020-01-03
2020-01-03 09:46:00,P,AAPL,299.51,4.0,299.55,2.0,2.0,1.0,2020-01-03 09:46:00.031863,299.49,299.5,-1,2020-01-03
2020-01-03 09:46:05,Z,AAPL,299.49,1.0,299.5,1.0,0.0,0.0,2020-01-03 09:46:05.021728,299.24,299.28,-1,2020-01-03
2020-01-03 09:46:10,Y,AAPL,299.24,1.0,299.28,1.0,-1.0,0.0,2020-01-03 09:46:10.011223,299.29,299.31,1,2020-01-03
2020-01-03 09:46:15,Q,AAPL,299.29,2.0,299.31,2.0,0.0,-1.0,2020-01-03 09:46:15.007512,299.24,299.26,-1,2020-01-03
2020-01-03 09:46:20,Z,AAPL,299.24,2.0,299.26,2.0,0.0,0.0,2020-01-03 09:46:20.212426,299.18,299.21,-1,2020-01-03
2020-01-03 09:46:25,N,AAPL,299.18,1.0,299.21,1.0,0.0,-1.0,2020-01-03 09:46:25.259382,299.15,299.18,0,2020-01-03
2020-01-03 09:46:30,Z,AAPL,299.15,1.0,299.18,2.0,-1.0,0.0,2020-01-03 09:46:30.031057,299.0,299.05,-1,2020-01-03
2020-01-03 09:46:35,Z,AAPL,299.0,4.0,299.05,3.0,3.0,0.0,2020-01-03 09:46:35.156085,299.04,299.07,0,2020-01-03
2020-01-03 09:46:40,N,AAPL,299.04,2.0,299.07,3.0,0.0,-2.0,2020-01-03 09:46:40.007492,299.0,299.02,-1,2020-01-03
2020-01-03 09:46:45,Q,AAPL,299.0,3.0,299.02,2.0,0.0,1.0,2020-01-03 09:46:45.318814,299.0,299.05,0,2020-01-03
2020-01-03 09:46:50,Z,AAPL,299.0,2.0,299.05,4.0,0.0,0.0,2020-01-03 09:46:50.006550,299.31,299.33,1,2020-01-03
2020-01-03 09:46:55,Z,AAPL,299.31,2.0,299.33,3.0,1.0,0.0,2020-01-03 09:46:55.353018,299.39,299.42,1,2020-01-03
2020-01-03 09:47:00,Z,AAPL,299.39,2.0,299.42,1.0,1.0,0.0,2020-01-03 09:47:00.011614,299.42,299.46,0,2020-01-03
2020-01-03 09:47:05,Z,AAPL,299.42,2.0,299.46,1.0,1.0,-1.0,2020-01-03 09:47:05.119053,299.37,299.42,0,2020-01-03
2020-01-03 09:47:10,Z,AAPL,299.37,3.0,299.42,1.0,0.0,-1.0,2020-01-03 09:47:10.480514,299.45,299.46,1,2020-01-03
2020-01-03 09:47:15,Q,AAPL,299.45,1.0,299.46,1.0,-1.0,0.0,2020-01-03 09:47:15.154490,299.39,299.42,-1,2020-01-03
2020-01-03 09:47:20,Z,AAPL,299.39,2.0,299.42,1.0,0.0,0.0,2020-01-03 09:47:20.043228,299.49,299.52,1,2020-01-03
2020-01-03 09:47:25,Z,AAPL,299.49,3.0,299.52,2.0,1.0,0.0,2020-01-03 09:47:25.012539,299.72,299.76,1,2020-01-03
2020-01-03 09:47:30,Q,AAPL,299.72,4.0,299.76,2.0,3.0,0.0,2020-01-03 09:47:30.116161,299.86,299.89,1,2020-01-03
2020-01-03 09:47:35,Z,AAPL,299.86,3.0,299.89,2.0,1.0,0.0,2020-01-03 09:47:35.106527,299.89,299.9,0,2020-01-03
2020-01-03 09:47:40,P,AAPL,299.89,2.0,299.9,9.0,0.0,1.0,2020-01-03 09:47:40.138269,299.72,299.76,-1,2020-01-03
2020-01-03 09:47:45,Q,AAPL,299.72,2.0,299.76,2.0,1.0,0.0,2020-01-03 09:47:45.318008,299.93,299.96,1,2020-01-03
2020-01-03 09:47:50,Q,AAPL,299.93,1.0,299.96,5.0,0.0,4.0,2020-01-03 09:47:50.179343,299.87,299.9,-1,2020-01-03
2020-01-03 09:47:55,Z,AAPL,299.87,1.0,299.9,1.0,-1.0,0.0,2020-01-03 09:47:55.000050,299.85,299.88,0,2020-01-03
